User ID,Age,Gender,Weight (kg),Height (cm),Activity Level,Goal,Target Weight (kg),Caloric Intake (kcal),Maintenance Calories (kcal),Carbohydrates (gm),Proteins (gm),Fats (gm),Fiber (gm),Dietary Preferences
194,18,Male,86.43523498454763,190,Very Active,Gain,84.216,1267,2407.2999999999997,240.72999999999996,180.54749999999996,80.24333333333331,160.48666666666662,Vegan
195,26,Male,82.17436722793711,177,Moderately Active,Gain,72.386,1206,1869.3,186.93,140.1975,62.309999999999995,124.62,Gluten-Free
196,41,Male,99.84536959155967,150,Lightly Active,Lose,47.815999999999995,1447,1989.625,149.221875,198.9625,66.32083333333334,99.48125,Vegetarian
197,38,Male,86.6749948446093,173,Very Active,Lose,68.746,1266,2405.4,180.405,240.54,80.18,120.27,Vegetarian
198,33,Female,86.18888698654878,152,Lightly Active,Lose,45.135999999999996,1484,2040.5,153.0375,204.05,68.01666666666667,102.02499999999999,Vegetarian
199,32,Female,97.35090938553586,191,Moderately Active,Lose,80.626,1592,2467.6,185.07,246.76,82.25333333333333,123.38,Vegan
200,52,Female,97.79019503051938,162,Very Active,Lose,54.236,1595,3030.5,227.2875,303.05,101.01666666666667,151.52499999999998,Gluten-Free
201,32,Male,69.06639094313357,186,Moderately Active,Gain,80.576,1024,1587.2,158.72,119.04,52.906666666666666,105.81333333333333,Gluten-Free
202,38,Male,71.36231645258196,162,Sedentary,Lose,58.736,1054,1264.8,94.86,126.48,42.16,63.239999999999995,None
203,44,Male,69.7383974455362,162,Lightly Active,Maintain,58.736,1032,1419.0,188.0175,53.2125,42.57,125.345,Gluten-Free
204,26,Male,79.65134636645067,200,Lightly Active,Lose,93.316,1171,1610.125,120.759375,161.0125,53.670833333333334,80.50625,None
205,53,Female,78.38220218365883,188,Lightly Active,Gain,77.89599999999999,1409,1937.375,193.7375,145.303125,64.57916666666667,129.15833333333333,Vegan
206,46,Female,50.32097195449583,173,Lightly Active,Gain,64.246,1140,1567.5,156.75,117.5625,52.25,104.5,None
207,57,Female,80.7584451271446,172,Sedentary,Lose,63.336,1432,1718.3999999999999,128.88,171.84,57.28,85.91999999999999,Vegan
208,49,Male,92.33527661089624,158,Sedentary,Gain,55.096,1343,1611.6,161.16,120.87,53.72,107.44,Gluten-Free
209,29,Male,67.75282514028825,175,Moderately Active,Maintain,70.566,1006,1559.3,222.20024999999998,70.1685,46.778999999999996,148.13349999999997,Vegan
210,53,Male,62.495771388027116,176,Moderately Active,Maintain,71.476,931,1443.05,183.988875,54.114375,54.515222222222214,122.65925,Vegetarian
211,36,Female,83.2964074579588,191,Lightly Active,Gain,80.626,1457,2003.375,200.3375,150.253125,66.77916666666667,133.55833333333334,Vegetarian
212,32,Male,73.59092272877841,196,Moderately Active,Gain,89.67599999999999,1087,1684.8500000000001,168.485,126.36375000000002,56.161666666666676,112.32333333333334,Vegan
213,53,Female,54.85217521760911,177,Moderately Active,Lose,67.886,1183,1833.65,137.52375,183.365,61.12166666666667,91.6825,Gluten-Free
214,51,Female,86.42550449958756,165,Moderately Active,Gain,56.965999999999994,1486,2303.3,230.33,172.7475,76.77666666666667,153.55333333333334,Vegetarian
215,49,Female,68.32341646372807,164,Very Active,Gain,56.056,1312,2492.7999999999997,249.27999999999997,186.95999999999995,83.0933333333333,166.18666666666664,Vegetarian
216,21,Male,93.52072066122044,191,Moderately Active,Gain,85.126,1364,2114.2000000000003,211.42000000000004,158.56500000000003,70.47333333333334,140.9466666666667,None
217,20,Male,89.91058675159692,184,Moderately Active,Lose,78.756,1314,2036.7,152.7525,203.67,67.89,101.835,None
218,46,Male,78.54291591822208,200,Moderately Active,Maintain,93.316,1154,1788.7,178.87,98.3785,53.661,119.24666666666667,Gluten-Free
219,49,Male,54.03415772243787,157,Lightly Active,Maintain,54.18599999999999,815,1120.625,126.0703125,58.8328125,34.86388888888889,84.046875,Vegan
220,53,Male,91.38483892483686,164,Lightly Active,Gain,60.556,1330,1828.75,182.875,137.15625,60.958333333333336,121.91666666666666,Vegetarian
221,36,Male,65.35735445891619,196,Moderately Active,Gain,89.67599999999999,972,1506.6000000000001,150.66000000000003,112.99500000000002,50.220000000000006,100.44000000000001,Gluten-Free
222,39,Male,81.99170999316112,171,Very Active,Lose,66.92599999999999,1201,2281.9,171.1425,228.19,76.06333333333333,114.095,None
223,45,Female,84.08554020306418,156,Moderately Active,Lose,48.775999999999996,1464,2269.2000000000003,170.19000000000003,226.92000000000004,75.64000000000001,113.46000000000001,None
224,47,Female,55.82080676947746,159,Lightly Active,Gain,51.50599999999999,1192,1639.0,163.9,122.925,54.63333333333333,109.26666666666667,Vegetarian
225,24,Male,56.57696092028574,168,Sedentary,Gain,64.196,852,1022.4,102.24,76.68,34.080000000000005,68.16,Vegan
226,25,Male,86.4164912078611,155,Lightly Active,Maintain,52.36599999999999,1264,1738.0,195.525,99.935,56.00222222222222,130.35,Gluten-Free
227,36,Female,84.41381168023723,163,Very Active,Gain,55.145999999999994,1467,2787.2999999999997,278.72999999999996,209.04749999999996,92.90999999999998,185.81999999999996,None
228,56,Female,91.58309104219198,160,Lightly Active,Lose,52.416,1535,2110.625,158.296875,211.0625,70.35416666666667,105.53125,None
229,29,Female,71.44788975043856,171,Moderately Active,Lose,62.425999999999995,1343,2081.65,156.12375,208.165,69.38833333333334,104.0825,Vegetarian
230,55,Female,81.86554447875048,189,Very Active,Gain,78.806,1442,2739.7999999999997,273.97999999999996,205.48499999999996,91.32666666666665,182.6533333333333,None
231,39,Male,80.40724762869117,179,Moderately Active,Lose,74.20599999999999,1179,1827.45,137.05875,182.745,60.915,91.3725,Gluten-Free
232,37,Female,58.39536832972074,159,Sedentary,Gain,51.50599999999999,1217,1460.3999999999999,146.04,109.52999999999999,48.67999999999999,97.35999999999999,Gluten-Free
233,33,Female,56.984287230607244,195,Lightly Active,Lose,84.26599999999999,1205,1656.875,124.265625,165.6875,55.229166666666664,82.84375,Vegan
234,23,Male,53.70179514508829,187,Sedentary,Lose,81.48599999999999,814,976.8,73.26,97.68,32.56,48.84,Vegan
235,52,Female,53.084386998830944,157,Very Active,Maintain,49.68599999999999,1166,2215.4,238.1555,132.924,73.84666666666666,158.77033333333333,Vegetarian
236,23,Male,91.51580033121022,171,Sedentary,Maintain,66.92599999999999,1335,1602.0,208.26,64.08,58.739999999999995,138.83999999999997,Vegan
237,48,Female,70.91732175110889,183,Very Active,Lose,73.346,1337,2540.2999999999997,190.52249999999995,254.02999999999997,84.67666666666665,127.01499999999996,Vegetarian
238,60,Male,57.23635493670737,179,Moderately Active,Maintain,74.20599999999999,859,1331.45,159.774,76.55837500000001,47.340444444444444,106.51599999999999,Vegetarian
239,39,Female,98.89110052667752,182,Very Active,Gain,72.43599999999999,1606,3051.3999999999996,305.14,228.85499999999996,101.71333333333331,203.42666666666665,Vegan
240,26,Male,86.92135595247947,157,Sedentary,Maintain,54.18599999999999,1270,1524.0,198.12,83.82,47.413333333333334,132.07999999999998,Gluten-Free
241,40,Male,55.722669870028085,174,Very Active,Lose,69.65599999999999,839,1594.1,119.5575,159.41,53.13666666666667,79.705,None
242,48,Female,58.6568305552415,179,Sedentary,Maintain,69.70599999999999,1220,1464.0,153.72,54.9,52.053333333333335,102.47999999999999,Vegetarian
243,41,Male,80.50487853705118,150,Very Active,Lose,47.815999999999995,1180,2242.0,168.15,224.2,74.73333333333333,112.1,Vegetarian
244,43,Male,92.35012444457774,150,Very Active,Lose,47.815999999999995,1343,2551.7,191.3775,255.17,85.05666666666667,127.585,None
245,19,Male,99.72461009934028,199,Lightly Active,Lose,92.406,1450,1993.75,149.53125,199.375,66.45833333333333,99.6875,Vegetarian
246,27,Female,52.8420455514765,185,Very Active,Maintain,75.166,1165,2213.5,320.9575,127.27625,83.62111111111112,213.97166666666664,Vegan
247,33,Male,62.08207239432325,158,Moderately Active,Maintain,55.096,927,1436.8500000000001,154.461375,64.65825000000001,39.912499999999994,102.97425,Gluten-Free
248,20,Female,51.44185129871575,164,Moderately Active,Lose,56.056,1152,1785.6000000000001,133.92000000000002,178.56,59.52000000000001,89.28,Vegetarian
249,44,Female,77.56125186595784,176,Sedentary,Lose,66.976,1401,1681.2,126.09,168.12,56.04,84.06,Gluten-Free
250,36,Male,86.14313851007722,170,Very Active,Maintain,66.01599999999999,1259,2392.1,269.11125,149.50625,79.73666666666666,179.40749999999997,Vegan
251,50,Male,96.5321476753431,183,Very Active,Maintain,77.846,1401,2661.9,339.39225,139.74975,73.94166666666666,226.26149999999998,None
252,31,Female,84.7502416400259,164,Very Active,Lose,56.056,1471,2794.9,209.6175,279.49,93.16333333333334,139.745,Vegetarian
253,41,Male,76.06733176276107,188,Moderately Active,Gain,82.39599999999999,1120,1736.0,173.6,130.2,57.86666666666666,115.73333333333332,None
254,33,Female,75.6448310696839,178,Lightly Active,Maintain,68.79599999999999,1383,1901.625,256.719375,80.8190625,69.72625,171.14625,Vegetarian
255,41,Male,52.88123479469805,189,Moderately Active,Maintain,83.306,800,1240.0,161.2,68.2,46.84444444444445,107.46666666666665,Gluten-Free
256,28,Male,84.5862318635979,153,Sedentary,Lose,50.54599999999999,1238,1485.6,111.42,148.56,49.52,74.28,Vegan
257,46,Male,80.41001904059908,185,Very Active,Lose,79.666,1179,2240.1,168.0075,224.01,74.67,112.005,Vegetarian
258,58,Female,87.90947677255858,188,Sedentary,Gain,77.89599999999999,1500,1800.0,180.0,135.0,60.0,120.0,Vegan
259,39,Male,82.29919479392541,194,Very Active,Gain,87.856,1206,2291.4,229.14,171.855,76.38,152.76,Gluten-Free
260,18,Male,96.08320967700095,178,Moderately Active,Gain,73.29599999999999,1400,2170.0,217.0,162.75,72.33333333333333,144.66666666666666,Gluten-Free
261,29,Male,77.64644074268236,188,Very Active,Maintain,82.39599999999999,1143,2171.7,222.59924999999998,108.585,72.38999999999999,148.3995,None
262,56,Male,55.592214072299946,182,Lightly Active,Gain,76.93599999999999,836,1149.5,114.95,86.2125,38.31666666666667,76.63333333333333,None
263,45,Female,98.48038292938517,173,Very Active,Maintain,64.246,1602,3043.7999999999997,365.256,152.18999999999997,108.22399999999999,243.50399999999996,None
264,36,Female,91.13975049003753,181,Moderately Active,Lose,71.526,1532,2374.6,178.095,237.46,79.15333333333334,118.72999999999999,Vegan
265,19,Female,51.63902566377192,178,Very Active,Maintain,68.79599999999999,1155,2194.5,268.82625,87.78,63.396666666666675,179.2175,Vegetarian
266,54,Male,87.63743526190478,199,Sedentary,Gain,92.406,1279,1534.8,153.48,115.11,51.16,102.32,Vegan
267,51,Female,78.03346142279159,155,Lightly Active,Lose,47.86599999999999,1405,1931.875,144.890625,193.1875,64.39583333333333,96.59375,Vegan
268,54,Male,89.28408677222674,173,Moderately Active,Gain,68.746,1301,2016.55,201.655,151.24125,67.21833333333333,134.43666666666667,None
269,24,Female,82.03087138265377,155,Moderately Active,Maintain,47.86599999999999,1445,2239.75,313.565,106.388125,62.21527777777778,209.04333333333332,Vegetarian
270,30,Male,80.3829757836923,152,Sedentary,Lose,49.635999999999996,1180,1416.0,106.2,141.6,47.2,70.8,Vegetarian
271,27,Female,71.63669687746537,159,Sedentary,Maintain,51.50599999999999,1345,1614.0,169.47,88.77,60.97333333333333,112.97999999999999,Vegetarian
272,35,Male,68.67827515526011,166,Lightly Active,Maintain,62.376,1018,1399.75,167.97,69.9875,43.54777777777778,111.97999999999999,Vegan
273,51,Male,78.33541330383845,166,Lightly Active,Lose,62.376,1150,1581.25,118.59375,158.125,52.708333333333336,79.0625,Vegan
274,42,Female,88.2709075925556,155,Lightly Active,Gain,47.86599999999999,1504,2068.0,206.8,155.1,68.93333333333334,137.86666666666667,Vegan
275,43,Female,52.832564829739674,200,Very Active,Maintain,88.816,1164,2211.6,276.45,121.63799999999999,73.72,184.29999999999998,Gluten-Free
276,51,Female,80.60481416683362,160,Sedentary,Gain,52.416,1430,1716.0,171.6,128.7,57.199999999999996,114.39999999999999,Vegan
277,46,Female,61.20991741023505,184,Sedentary,Lose,74.256,1244,1492.8,111.96,149.28,49.76,74.63999999999999,None
278,25,Female,56.54408745190776,153,Moderately Active,Maintain,46.04599999999999,1200,1860.0,279.0,111.6,68.19999999999999,186.0,None
279,53,Male,60.353702954716134,174,Sedentary,Gain,69.65599999999999,902,1082.3999999999999,108.23999999999998,81.17999999999999,36.08,72.15999999999998,Gluten-Free
280,27,Female,65.1136688638738,165,Lightly Active,Gain,56.965999999999994,1283,1764.125,176.4125,132.309375,58.80416666666666,117.60833333333332,Vegan
281,20,Female,57.95496833236491,152,Very Active,Lose,45.135999999999996,1215,2308.5,173.1375,230.85,76.94999999999999,115.42499999999998,Vegan
282,37,Female,97.24747003161397,189,Sedentary,Maintain,78.806,1591,1909.1999999999998,252.96899999999997,90.68699999999998,72.12533333333333,168.64599999999996,Gluten-Free
283,18,Female,52.153236642993164,182,Lightly Active,Gain,72.43599999999999,1160,1595.0,159.5,119.625,53.166666666666664,106.33333333333333,None
284,59,Female,58.74467575328286,197,Very Active,Maintain,86.086,1220,2318.0,347.7,127.49,77.26666666666667,231.79999999999998,Vegetarian
285,31,Female,64.37025803559548,151,Sedentary,Gain,44.22599999999999,1275,1530.0,153.0,114.75,51.0,102.0,Vegetarian
286,40,Female,67.49650835487475,192,Very Active,Maintain,81.536,1305,2479.5,328.53375,136.3725,77.14,219.02249999999998,None
287,29,Female,89.85037934354295,199,Lightly Active,Maintain,87.906,1520,2090.0,224.675,78.375,69.66666666666667,149.78333333333333,Vegetarian
288,47,Male,54.90739507842856,163,Very Active,Lose,59.645999999999994,827,1571.3,117.8475,157.13,52.376666666666665,78.565,None
289,41,Male,76.7416976406837,190,Lightly Active,Lose,84.216,1129,1552.375,116.428125,155.2375,51.74583333333333,77.61874999999999,None
290,21,Female,61.87395708293098,198,Very Active,Maintain,86.996,1253,2380.7,267.82874999999996,124.98674999999999,87.29233333333332,178.55249999999995,Vegan
291,58,Male,91.51558432399904,198,Lightly Active,Gain,91.496,1332,1831.5,183.15,137.3625,61.050000000000004,122.1,None
292,42,Female,69.95904746238736,164,Lightly Active,Lose,56.056,1328,1826.0,136.95,182.6,60.86666666666666,91.29999999999998,Gluten-Free
293,25,Male,94.70084847256707,173,Sedentary,Gain,68.746,1378,1653.6,165.36,124.02,55.12,110.24000000000001,Vegan
294,50,Male,60.20575544889787,162,Lightly Active,Maintain,58.736,900,1237.5,167.0625,46.40625,42.625,111.375,None
295,58,Female,67.21126319697706,164,Sedentary,Gain,56.056,1301,1561.2,156.12,117.09,52.04,104.08,None
296,20,Male,55.814763797550924,198,Moderately Active,Gain,91.496,844,1308.2,130.82,98.115,43.60666666666666,87.21333333333332,Vegan
297,18,Male,80.98314486802349,188,Moderately Active,Lose,82.39599999999999,1192,1847.6000000000001,138.57000000000002,184.76,61.58666666666667,92.38000000000001,Vegetarian
298,32,Female,85.39049720694851,166,Moderately Active,Maintain,57.876,1477,2289.35,337.679125,131.63762499999999,81.39911111111111,225.11941666666667,Vegetarian
299,48,Male,72.27403977407891,165,Moderately Active,Gain,61.465999999999994,1066,1652.3,165.23,123.9225,55.07666666666667,110.15333333333332,None
300,51,Female,83.91121778619684,165,Moderately Active,Maintain,56.965999999999994,1462,2266.1,300.25825,84.97875,80.57244444444444,200.17216666666664,Vegan
301,26,Male,79.9229011263647,173,Very Active,Lose,68.746,1174,2230.6,167.295,223.06,74.35333333333332,111.52999999999999,None
302,33,Female,55.60530528842492,189,Very Active,Lose,78.806,1191,2262.9,169.7175,226.29,75.43,113.145,Vegetarian
303,51,Male,63.49474977002433,191,Very Active,Lose,85.126,945,1795.5,134.6625,179.55,59.849999999999994,89.77499999999999,None
304,49,Male,75.47508552355538,156,Very Active,Gain,53.275999999999996,1110,2109.0,210.9,158.175,70.30000000000001,140.6,Vegetarian
305,19,Male,90.73843762931233,164,Lightly Active,Maintain,60.556,1325,1821.875,209.515625,113.8671875,50.607638888888886,139.67708333333331,Vegetarian
306,57,Male,97.55033122794386,172,Moderately Active,Maintain,67.836,1415,2193.25,296.08875,131.595,70.67138888888888,197.39249999999998,Vegetarian
307,53,Female,99.29236169182133,170,Lightly Active,Maintain,61.51599999999999,1610,2213.75,293.321875,127.290625,66.4125,195.54791666666665,None
308,36,Male,62.64749470605492,166,Lightly Active,Lose,62.376,934,1284.25,96.31875,128.425,42.80833333333333,64.21249999999999,None
309,20,Male,73.80719764883159,186,Very Active,Lose,80.576,1092,2074.7999999999997,155.60999999999999,207.47999999999996,69.16,103.73999999999998,Gluten-Free
310,48,Male,90.03590245777107,186,Lightly Active,Maintain,80.576,1312,1804.0,184.91,99.22,50.111111111111114,123.27333333333333,Vegetarian
311,56,Male,72.05349941291422,182,Lightly Active,Lose,76.93599999999999,1063,1461.625,109.621875,146.1625,48.72083333333333,73.08125,None
312,20,Male,77.73251334801641,178,Very Active,Lose,73.29599999999999,1146,2177.4,163.305,217.74,72.58,108.87,None
313,43,Male,75.93988540267837,183,Very Active,Gain,77.846,1118,2124.2,212.42,159.31499999999997,70.80666666666666,141.61333333333332,None
314,55,Female,55.40328225521383,181,Lightly Active,Lose,71.526,1188,1633.5,122.5125,163.35,54.45,81.675,Vegetarian
315,38,Male,93.99626777065701,177,Very Active,Maintain,72.386,1367,2597.2999999999997,331.15574999999995,116.87849999999999,101.0061111111111,220.77049999999997,Gluten-Free
316,50,Male,73.31565974943867,195,Very Active,Gain,88.76599999999999,1081,2053.9,205.39,154.0425,68.46333333333332,136.92666666666665,Vegan
317,28,Male,93.00004775206145,162,Moderately Active,Lose,58.736,1354,2098.7000000000003,157.40250000000003,209.87000000000003,69.95666666666668,104.93500000000002,None
318,53,Male,84.957437275511,164,Sedentary,Gain,60.556,1241,1489.2,148.92,111.69,49.64,99.27999999999999,Gluten-Free
319,55,Female,58.7312364645429,156,Moderately Active,Lose,48.775999999999996,1220,1891.0,141.825,189.1,63.03333333333333,94.54999999999998,Vegetarian
320,47,Female,88.0467458499931,164,Moderately Active,Lose,56.056,1502,2328.1,174.6075,232.81,77.60333333333332,116.40499999999999,Vegan
321,48,Female,94.80983619739459,168,Lightly Active,Maintain,59.696,1567,2154.625,237.00875,107.73125,67.03277777777777,158.00583333333333,Gluten-Free
322,47,Female,58.68149651494603,169,Sedentary,Maintain,60.605999999999995,1220,1464.0,161.04,69.54,52.053333333333335,107.35999999999999,Gluten-Free
323,19,Female,62.74282328664836,167,Very Active,Maintain,58.785999999999994,1261,2395.9,335.426,113.80525,82.52544444444445,223.6173333333333,Vegan
